,title,label
3636,Collections,ENHANCEMENT
3637,"Need a Maps class method that receives Iterator<V> values and a Function<? super V, K> keyFunction an returns a Map<K, Iterable<V>>",INVALID
3638,FluentIterable from wildcard typed collection,INVALID
3639,"If I need to store 85899345920 data, the amount of space is how much? ",INVALID
3640,NullPointerException in RegularImmutableList.equals() after Deserialization,BUG
3641,"In Guava 18, MapMaker.makeComputingMap scope has changed, but it's referenced from Guice 4 Beta4",BUG
3642,are gauva libs opensource like java libs ?,INVALID
3643,Add Maps.disallowNulls,INVALID
3644,SSL cert not valid for viewing API documentation on https,INVALID
3645,please list dependencies on other jar libraries,INVALID
3646,NullPointerException in EnumMultiset.create,INVALID
3647,CharMatcher.ASCII.matchesAllOf sometimes is wrong.,BUG
3648,Ho to test failure condition of ListenableFuture? ,INVALID
3649,Run testlib tests under GWT externally,INVALID
3650,RegularContiguousSet.contains() may throw NullPointerException,BUG
3651,CacheBuilder#removalListener(RemovalListener) lacks information about deferred invoking RemovalListener,BUG
3652,Cache: complex keys causing very low hit rate and large number of evictions,INVALID
3653,Sets$SetView#contains(Object object) - not working as expected,BUG
3654,Remove all references to unsupported Java API classes.,ENHANCEMENT
3655,ImmutableSet missing method with YouTube API,INVALID
3656,SetView size is 1 when the contents are the null set,BUG
3657,Serialization & Deserilization of bloom filter not working...,BUG
3658,Guava 15 doesn't work on Oracle Java 7u40,INVALID
3659,java.lang.NoClassDefFoundError:com.google.common.base.Splitter,INVALID
3660,Sorted Key but Insert-ordered Value MultiMap,INVALID
3661,Race condition in AbstractFuture.addListener(...),BUG
3662,Include .do in public suffix in TLD names,INVALID
3663,FutureCallback.onFailure javadoc is incorrect.,INVALID
3664,"Iterables.contains(Iterable<T> iterable, Predicate<?extends T> predicate)",INVALID
3665,Unable to copy ArrayTable with ImmutableTable.copyOf,BUG
3666,"add ComparisonChain#compare(String,String,Collator)",INVALID
3667,how come an ImmutableMap has a non-final property?,INVALID
3668,ExecutionList is not threadsafe,BUG
3669,expose Parameter.getPosition,INVALID
3670,Fixed length format-Using Splitter,INVALID
3671,LoadingCache.refresh(key) should not bump the access time,BUG
3672,"Guava's GcFinalization was written for caliper, so caliper should probably use it",ENHANCEMENT
3673,PEST ADMINISTRATION,BUG
3674,post to asynceventbus don't work with persistence,ENHANCEMENT
3675,String representation of Murmur3_x64_128 hash in Guava,INVALID
3676,Feature request: RemovalNotification able to guarantee non-null key/value ,INVALID
3677,ListeningExecutorService causes deadlock on exception,BUG
3678,Lists.newArrayList() NoClassDefFoundError using Guava-13,INVALID
3679,CharMatcher.anyOf() missing #toString for the 2 character case,ENHANCEMENT
3680,Guava LinkedListMultimap not Serializable,ENHANCEMENT
3681,Create a page for Guava on Wikipedia.org,INVALID
3682,Automation of Flex application through WebDriver,INVALID
3683,LinkedListMultiMap fails to be deserialized by the GWT client,BUG
3684,Cache problem with Guava 12.0,INVALID
3685,Document how to submit code for review,INVALID
3686,ImmutableMap.keySet concurrency bug,INVALID
3687,Issue with adding Guava in code,INVALID
3688,Optional.of(T) to be changed to Optional.of(? extends T).,INVALID
3689,"Method, ImmutableSet.of, not being recognized",BUG
3690,guava event bus synchronization,BUG
3691,"Add Itera*s.repeat(element, count)",INVALID
3692,Stop watch time elapsed not specific.,INVALID
3693,new Stopwatch() throws exception java.lang.IncompatibleClassChangeError on Ubuntu,BUG
3694,Distinct and sort Object,INVALID
3695,Add static generic constructor methods to Builder classes,INVALID
3696,TreeMultimap iterator.remove() bug,BUG
3697,Iterables.transform() with condition (Predicate),INVALID
3698,Something about the new eventbus,ENHANCEMENT
3699,Stopwatch.elapsedTime(TimeUnit) hardcoded to NANOSECONDS,BUG
3700,Collections.emptyList() / emptyMap() / ...,INVALID
3701,java.lang.NoSuchMethodError,INVALID
3702,ImmutableMap may not be using proper equals () method,BUG
3703,Iterable returned from transform fails contains criteria.,BUG
3704,powerSet in Sets undefined,INVALID
3705,Calculating cache Hit Miss Ratio,INVALID
3706,want comparison on Iterable-s,INVALID
3707,problem with creating instances of an ArrayListMultimap,INVALID
3708,new class ReflectionUtils with  following methods,INVALID
3709,class com.google.common.collect.StandardTable$RowMap cannot access its superclass com.google.common.collect.Maps$ImprovedAbstractMap,INVALID
3710,Add `Iterables.frequencies()`,INVALID
3711,"Lists.sorted(List[, Comparator])",INVALID
3712,Objects trouble in Java 7,INVALID
3713,TreeMultimap has serialization issue,BUG
3714,ByteStreams.toByteArray(inputStream); and java.lang.OutOfMemoryError: Java heap space,BUG
3715,Missing custom serializer,INVALID
3716,"Using consistent parameter name ""errorMessage"" instead of ""desc"" in Preconditions",INVALID
3717,Documentation Error,INVALID
3718,Supplier use-cases,INVALID
3719,Fluent utils,INVALID
3720,ArrayListMultimap performance,BUG
3721,guava pom refers to LGPL licensed jsr305 jar,INVALID
3722,inputSupplierFor() and outputSupplierFor() methods,INVALID
3723,*Multiset.create(Iterable) does not optimize for the case of the Iterable being another Multiset,INVALID
3724,"Iterators.get(iterator, position) fails if position == 0",INVALID
3725,Miss Google-collections testutils in Guava,INVALID
3726,Allow to create a Map or Multimap from a collection and Function,INVALID
3727,package srcs as a jar rather than a zip,INVALID
3728,reverse for SortedSet,INVALID
3729,GWT Module missing,BUG
3730,A function based map decorator should be implemented,INVALID
3731,commons.io should support nio,INVALID
3732,GWT Support against Google Collections Source / Single jar,INVALID
3733,[RFE] Double-checked idiom for lazy initialization utility class,INVALID
3734,Simplification to Primitive Join Methods,INVALID
3735,Adding helper method in Iterables to see Iterable<Iterable<T>> as Iterable<T>,INVALID
3736,Add Streams.stream(Enumeration) method,WONT_FIX
3737,Support of curly brace placeholders in LenientFormat strings,WONT_FIX
3738,Add an immutable computing map,WONT_FIX
3739,"Add additional immutable collection types, like ImmutableDeque",WONT_FIX
3740,why guava not split into some maven modules?,WONT_FIX
3741,cache loader.reload() new value can not be null,BUG
3742,Upgrading incompatible issue,BUG
3743,ImmutableEnumSet should implement ImmutableSortedSet,WONT_FIX
3744,Suppliers.memoize slower than Apache LazyInitializer,WONT_FIX
3745,Concurrent (atomic) access to ByteBuffers,WONT_FIX
3746,LocalCache is locked when computing element weight,WONT_FIX
3747,Consider adding an implies method to Booleans,WONT_FIX
3748,AbstractFuture.setFuture(...) return value semantics,WONT_FIX
3749,Add Strings.nonEmpty(String),WONT_FIX
3750,Suggestion: ImmutableMap building convenience method,WONT_FIX
3751,ClassPath returns empty ClassInfo when run under OpenJDK 10,WONT_FIX
3752,add JVMLaunchers,WONT_FIX
3753,Java 11 Compatibility check: guava,WONT_FIX
3754,CaseFormat is not extensible,WONT_FIX
3755,add concurrency support for eventbus + kotlin + coroutines,WONT_FIX
3756,cache.Weigher.weigh() should return a long instead of an int,WONT_FIX
3757,Support for JWTs,WONT_FIX
3758,Iterables.concat has unexpected behaviour,WONT_FIX
3759,"""Iterables.isNullOrEmpty"" null safe version of Iterables.isEmpty method",WONT_FIX
3760,BiFunction separator provider for Joiner,WONT_FIX
3761,Add an .ifPresent(Consumer<? super T>) method to Optional,WONT_FIX
3762,"Add some ""dangerous"" APIs",WONT_FIX
3763,KD Trees and QuadTrees,WONT_FIX
3764,Guava 20  unresolved dependencies,WONT_FIX
3765,Closer does not support AutoCloseable,WONT_FIX
3766,Request to add nonNullOrEmpty method to Strings class,WONT_FIX
3767,Add (last)indexOf accepting some sort of equals() override,WONT_FIX
3768,Consider introducing JUnit Jupiter variant of Collection Suite Builders,ENHANCEMENT
3769,Add a page to reflect functional equivalents for Apache Commons commons-io packages,WONT_FIX
3770,Please consider a different library other than Checker-Framework for JSR305 replacement,WONT_FIX
3771,Reimplement default methods Predicate.and|or|not to get pretty toString(),ENHANCEMENT
3772,Can't cast ChildClass to ParentClass,WONT_FIX
3773,custom StatsCounter in CacheBuilder,WONT_FIX
3774,Guava cache does not have a way for providing custom eviction strategy.,WONT_FIX
3775,"{Int,Long}Math.saturatedNegate",WONT_FIX
3776,LIFO for cache,WONT_FIX
3777,Add InetAddresses.forString() version that returns Optional,WONT_FIX
3778,Feature Request: Guava Cache Configurable Item Drain Limit,WONT_FIX
3779,Suppliers class should provide a valueOf(Supplier) method,ENHANCEMENT
3780,Equality helper class API,WONT_FIX
3781,Suppliers.memoize should take an option to memoize exceptions,ENHANCEMENT
3782,Document EventBus intended working wrt children events,WONT_FIX
3783,Unchecked sources and sinks,WONT_FIX
3784,Getting the Event -> Subscribers mapping of an EventBus,WONT_FIX
3785,Absent#equals bugs after serializing / deserializing,BUG
3786,Provide overloaded MoreCollectors.toOptional which allows passing exception,WONT_FIX
3787,Sets.difference should accept general Collection as second argument,ENHANCEMENT
3788,Allow injection of clock into ExpiringMemoizationSupplier to allow for testing,WONT_FIX
3789,Add CharSource.readToCharArray(),WONT_FIX
3790,Stream replacement for FluentIterable.filter(Class),WONT_FIX
3791,Allow throw exception in eventbus subscriber,WONT_FIX
3792,"RFE: Add a public ByteStreams.toByteArray(InputStream in, int expectedSize)",WONT_FIX
3793,Note about LoadingCache and eviction,WONT_FIX
3794,"Dispatcher with ""yielding"" behaviour makes EventBus more usable on UI threads",WONT_FIX
3795,ImmutableMap.Builder.computeIfAbsent?,WONT_FIX
3796,"ByteStreams.copy(InputStream, WriteableByteChannel)",WONT_FIX
3797,Cache with sliding window (or moving average) statistics,WONT_FIX
3798,Iterators.forArray can return a ListIterator,WONT_FIX
3799,Tests fail for version 19.0 under Windows,WONT_FIX
3800,FileBackedOutputStream should have overridable temp file name ,WONT_FIX
3801,event filtering beyond Java Type based filter,WONT_FIX
3802,Collections2.transform function type,WONT_FIX
3803,Multimaps.unmodifiableMultimap (and others) could be covariant,ENHANCEMENT
3804,"Equivalent CharMatchers, even though built differently, are not .equals()",WONT_FIX
3805,Guava LocalCache recencyQueue is 223M entires dominating 5.3GB of heap,WONT_FIX
3806,CharStreams.readFully,WONT_FIX
3807,Splitter: Extension/Enhancement Request,WONT_FIX
3808,Throwables.propagate should throw UncheckedIOException where appropriate,ENHANCEMENT
3809,com/google/common/collect/AbstractIterator.java):64: error: duplicate class: com.google.common.collect.AbstractIterator,WONT_FIX
3810,Map::replaceAll breaks HashBiMap::inverse,BUG
3811,XTestSuiteBuilder not suitable for collections with less than 5 elements,ENHANCEMENT
3812,EventBus hasSubscriberFor event type,WONT_FIX
3813,Workaround for JDK issue JDK-8143647,WONT_FIX
3814,ImmutableSortedMap.copyOf and ImmutableSortedSet.copyOf are inconsistent,BUG
3815,Add a validation result class,WONT_FIX
3816,Use Truth exhaustively... if that's OK for Android,WONT_FIX
3817,Enums.getIfPresent's cache might as well store Optional<E> instances rather than E instances,WONT_FIX
3818,Consider sparse arrays?,WONT_FIX
3819,LocalCache Segment remove() surplus newCount = this.count -1,WONT_FIX
3820,Serialized instances of ArrayListMultimap under guava 18 cannot be deserialized under version 19,BUG
3821,add sample of synchronizing bloom filter to wiki,WONT_FIX
3822,"Add transform/filters shortcuts for common data types, to FluentIterables or a new Fluent class",WONT_FIX
3823,Introduce a MinMaxPriorityQueue#builder,WONT_FIX
3824,Feature: Be able to check if Cache#stats is enabled,WONT_FIX
3825,"bloom filter use ""final long[] data"" memorize bit data cause OutOfMemoryError when a huge number of expected insertions",ENHANCEMENT
3826,WeakHashMap,WONT_FIX
3827,Could we add a getFirstValue(K key) method to Multimap and return Optional<V>,WONT_FIX
3828,ImmutableMap.Builder can be subclassed outside of the package,ENHANCEMENT
3829,CharSource to CharSink line by line,WONT_FIX
3830,Allow use of Longs.toByteArray without allocation,WONT_FIX
3831,ExplicitOrdering of collection with 1 element doesn't throw exception,ENHANCEMENT
3832,Add Functions.allAsList,WONT_FIX
3833,Logging for EventBus,ENHANCEMENT
3834,"Functions.forMap should accept Map<? extends K, ? extends V>, like Collections.unmodifiableMap",WONT_FIX
3835,Add Maps.asMap and toMap overloads that don't take a transform function,WONT_FIX
3836,Order of enqueued events,BUG
3837,Maps.asMap(Object... varArgs) -> Map  similar to  Arrays.asList,WONT_FIX
3838,Probable EventBus memory leak when shared class loader used,BUG
3839,Allow AsyncEventBus to drain its queue,WONT_FIX
3840,com.google.common.collect.ImmutableCollection.Builder<E> should contain a method to add an Optional<E> if present,WONT_FIX
3841,Allow AbstractIterator subclasses to implement remove(),WONT_FIX
3842,Are there plans for an ImmutableOptionalList?,WONT_FIX
3843,Joiner accepts distinct last separator,ENHANCEMENT
3844,map with immutable keyset,ENHANCEMENT
3845,ImmutableMap should optionally allow null values.,WONT_FIX
3846,Maven repo has a 0 bytes install,WONT_FIX
3847,Select distinct on bean property,WONT_FIX
3848,Allow removal from cache in CacheLoader.reload(),WONT_FIX
3849,Consider alternative to EventBus's re-entrant event queueing strategy,ENHANCEMENT
3850,NullPointerException in Maps.newEnumMap,WONT_FIX
3851,Bloom filter high memory consumption,WONT_FIX
3852,Iterators.limit and Iterables.limit should use long rather than int,ENHANCEMENT
3853,"More convenience methods for Maps, SortedMap please!",WONT_FIX
3854,Sets.newLinkedHashSet(E... elements) helper method,WONT_FIX
3855,Collections2.concat(),WONT_FIX
3856,"Comparable, lessThanAll, greaterThanAll values",WONT_FIX
3857,Rename Files to not conflict with java.nio.file.Files,ENHANCEMENT
3858,Edge case in EventBus#unregister,BUG
3859,New Futures.allAsList() variant with explicit executor,WONT_FIX
3860,FluentIterable.toArray() should probably accept a Class<? super E>,BUG
3861,Optional.fromNullableOptional,WONT_FIX
3862,Serialization for ImmutableMap (and probably others) class fails with circular graphs.,BUG
3863,Option to add trailing delimiter to Joiner,ENHANCEMENT
3864,Replacing a LinkedListMultimap entry,WONT_FIX
3865,"Remove the reference to SourceCodeEscapers in Escaper, CharEscaper, and UnicodeEscaper",WONT_FIX
3866,Is Flushables worthwhile?,WONT_FIX
3867,"TreeMultimap first(), last() methods",WONT_FIX
3868,checkNotNull in Preconditions with multiple values in one call (e.g. as varargs),WONT_FIX
3869,EventBus interacts poorly with generics,BUG
3870,Multimaps.putAllImpl,WONT_FIX
3871,Maps.asMap for immutables,WONT_FIX
3872,"Add ability to specify custom comparor for Set operations (difference, intersection)",ENHANCEMENT
3873,Predicates in() with varargs,WONT_FIX
3874,Allow to specify custom exception in guava's Preconditions ,WONT_FIX
3875,Contains method,WONT_FIX
3876,"Maven artifact com.google.guava:guava:14.0.1 has ""type"" being ""bundle"" when imported by m2e",WONT_FIX
3877,"Add contains, indexOf & lastIndexOf to ObjectArrays",WONT_FIX
3878,"Add 'register(Object listener, Executor listenerCaller)' to AsyncEventBus",WONT_FIX
3879,Allow ImmutableXXXMultimap to wrap existing immutable collections,WONT_FIX
